benchmark,strategy,n_agents,steps,topology,return,final_disagreement,consensus_error,msgs_sent,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
consensus,reco,20,60,ring_plus,-0.00829074048135112,0.00829074048135112,0.0004737192164658213,5040,0.0,0.10277777777777777,0.0,0.0,5040.0,4522.0,0.8972222222222223,0.10277777777777775,144704.0,32.0,0.0,4522.0,0.0,0.0,518.0,0.0,0.0,0.0,reco,0.8911770997002565,0.9870069488460543,1.0,0.014035262080178718,-0.18164854215680196,33.0,1.0,1.399646125476325,1.3458235410014037,cons__reco,cons__reco,msg_drop,0.1,0,0
consensus,reco,20,60,ring_plus,-0.046957422628350697,0.046957422628350697,0.02620581013639487,5400,0.0,0.1037037037037037,0.0,0.0,5400.0,4840.0,0.8962962962962963,0.10370370370370374,154880.0,32.0,0.0,4840.0,0.0,0.0,560.0,0.0,0.0,0.0,reco,0.9100871852616674,0.9870169563626816,1.0,0.07262642266823192,-0.2839205919937208,43.0,1.0,1.320493917398932,1.2572950674741608,cons__reco,cons__reco,msg_drop,0.1,1,0
consensus,reco,20,60,ring_plus,-0.010929649968220254,0.010929649968220254,0.001131402824299341,6120,0.0,0.10326797385620914,0.0,0.0,6120.0,5488.0,0.8967320261437909,0.10326797385620912,175616.0,32.0,0.0,5488.0,0.0,0.0,632.0,0.0,0.0,0.0,reco,0.8876958232294907,0.9924353624916392,1.0,0.02010765069604808,-0.3045032586498759,33.0,1.0,1.55469612182113,1.5299830364930147,cons__reco,cons__reco,msg_drop,0.1,2,0
consensus,reco,20,60,ring_plus,-0.03928657263171257,0.03928657263171257,0.011588582410384188,5040,0.0,0.09345238095238095,0.0,0.0,5040.0,4569.0,0.906547619047619,0.09345238095238095,146208.0,32.0,0.0,4569.0,0.0,0.0,471.0,0.0,0.0,0.0,reco,0.9009092791575567,0.9923327614878896,1.0,0.06700319131369296,-0.43678853847037175,40.0,1.0,1.2627284000071304,1.2353733719202542,cons__reco,cons__reco,msg_drop,0.1,3,0
consensus,reco,20,60,ring_plus,-0.015354592685774928,0.015354592685774928,0.0037346282119955334,5640,0.0,0.1026595744680851,0.0,0.0,5640.0,5061.0,0.8973404255319148,0.10265957446808516,161952.0,32.0,0.0,5061.0,0.0,0.0,579.0,0.0,0.0,0.0,reco,0.8969691561761871,0.9779587006078635,1.0,0.024977469692997994,-0.25684269743139626,33.0,1.0,1.3711704029417888,1.3207138697044611,cons__reco,cons__reco,msg_drop,0.1,4,0
consensus,reco,20,60,ring_plus,-0.02771254389679858,0.02771254389679858,0.004539586422754145,6360,0.0,0.09827044025157233,0.0,0.0,6360.0,5735.0,0.9017295597484277,0.09827044025157228,183520.0,32.0,0.0,5735.0,0.0,0.0,625.0,0.0,0.0,0.0,reco,0.9028108789051565,0.9951055148655893,1.0,0.04814430120427964,-0.2541350385128995,42.0,1.0,1.6160985120576443,1.583621832579197,cons__reco,cons__reco,msg_drop,0.1,5,0
consensus,reco,20,60,ring_plus,-0.015377249024076152,0.015377249024076152,0.026942214567262722,4680,0.0,0.09658119658119659,0.0,0.0,4680.0,4228.0,0.9034188034188034,0.09658119658119657,135296.0,32.0,0.0,4228.0,0.0,0.0,452.0,0.0,0.0,0.0,reco,0.8908103898400901,0.9760428818095669,1.0,0.024193690085073948,-0.3498292749905936,30.0,1.0,0.9450014459069909,0.8957994866615863,cons__reco,cons__reco,msg_drop,0.1,6,0
consensus,reco,20,60,ring_plus,-0.0030637233577367807,0.0030637233577367807,0.00029396698597395217,6480,0.0,0.10030864197530864,0.0,0.0,6480.0,5830.0,0.8996913580246914,0.10030864197530864,186560.0,32.0,0.0,5830.0,0.0,0.0,650.0,0.0,0.0,0.0,reco,0.8656852250933591,0.9942720806097549,1.0,0.00625240982438897,-0.32116736213287733,28.0,1.0,2.218617553571293,2.1395397467772024,cons__reco,cons__reco,msg_drop,0.1,7,0
consensus,reco,20,60,ring_plus,-0.07007990807625392,0.07007990807625392,0.008504843498231414,4200,0.0,0.10809523809523809,0.0,0.0,4200.0,3746.0,0.8919047619047619,0.10809523809523813,119872.0,32.0,0.0,3746.0,0.0,0.0,454.0,0.0,0.0,0.0,reco,0.925616706525559,0.943844982143471,1.0,0.09335049468632062,-0.22419269939302372,47.0,1.0,0.7964836768628718,0.7332449500908755,cons__reco,cons__reco,msg_drop,0.1,8,0
consensus,reco,20,60,ring_plus,-0.03119324052748199,0.03119324052748199,0.001627898995836562,5280,0.0,0.10340909090909091,0.0,0.0,5280.0,4734.0,0.8965909090909091,0.1034090909090909,151488.0,32.0,0.0,4734.0,0.0,0.0,546.0,0.0,0.0,0.0,reco,0.9076159676148625,0.9564865861645655,1.0,0.043393557949811944,-0.24538056482429543,35.0,1.0,0.9413291035084279,0.9246306127261071,cons__reco,cons__reco,msg_drop,0.1,9,0
consensus,reco,20,60,ring_plus,-0.009970652180773521,0.009970652180773521,0.0008480687155526438,5040,0.0,0.29543650793650794,0.0,0.0,5040.0,3551.0,0.7045634920634921,0.2954365079365079,113632.0,32.0,0.0,3551.0,0.0,0.0,1489.0,0.0,0.0,0.0,reco,0.8946877105783979,0.985191195345443,1.0,0.017105224056633814,-0.1816205436284782,34.0,1.0,1.399646125476325,0.9593085927552825,cons__reco,cons__reco,msg_drop,0.3,0,0
consensus,reco,20,60,ring_plus,-0.05053095251852009,0.05053095251852009,0.019337095214646507,5400,0.0,0.3042592592592593,0.0,0.0,5400.0,3757.0,0.6957407407407408,0.30425925925925923,120224.0,32.0,0.0,3757.0,0.0,0.0,1643.0,0.0,0.0,0.0,reco,0.9114597966502788,0.9829741637481961,1.0,0.07670912334728189,-0.283861033162218,44.0,1.0,1.320493917398932,0.8757031879896017,cons__reco,cons__reco,msg_drop,0.3,1,0
consensus,reco,20,60,ring_plus,-0.01020493050790672,0.01020493050790672,0.001378893695020941,6120,0.0,0.30637254901960786,0.0,0.0,6120.0,4245.0,0.6936274509803921,0.30637254901960786,135840.0,32.0,0.0,4245.0,0.0,0.0,1875.0,0.0,0.0,0.0,reco,0.8862324981557929,0.995085773614188,1.0,0.019175639644273487,-0.30451533730754776,34.0,1.0,1.55469612182113,1.2029979528235235,cons__reco,cons__reco,msg_drop,0.3,2,0
consensus,reco,20,60,ring_plus,-0.042898584836652424,0.042898584836652424,0.005970222276348082,5040,0.0,0.2871031746031746,0.0,0.0,5040.0,3593.0,0.7128968253968254,0.2871031746031746,114976.0,32.0,0.0,3593.0,0.0,0.0,1447.0,0.0,0.0,0.0,reco,0.9031946440089105,0.9940813603054869,1.0,0.07569302572828861,-0.4367283382669561,41.0,1.0,1.2627284000071304,0.9577050629098172,cons__reco,cons__reco,msg_drop,0.3,3,0
consensus,reco,20,60,ring_plus,-0.01333466957351321,0.01333466957351321,0.001446295252223986,5640,0.0,0.299822695035461,0.0,0.0,5640.0,3949.0,0.700177304964539,0.299822695035461,126368.0,32.0,0.0,3949.0,0.0,0.0,1691.0,0.0,0.0,0.0,reco,0.8957960714848517,0.9796656594516617,1.0,0.02248621840629927,-0.2568763628166006,32.0,1.0,1.3711704029417888,1.0148743174324646,cons__reco,cons__reco,msg_drop,0.3,4,0
consensus,reco,20,60,ring_plus,-0.022922243697199623,0.022922243697199623,0.0027919137437401537,6360,0.0,0.3007861635220126,0.0,0.0,6360.0,4447.0,0.6992138364779874,0.3007861635220126,142304.0,32.0,0.0,4447.0,0.0,0.0,1913.0,0.0,0.0,0.0,reco,0.8984503875172953,0.9972781880860627,1.0,0.03999970340101574,-0.2542148768495595,41.0,1.0,1.6160985120576443,1.2695270368522074,cons__reco,cons__reco,msg_drop,0.3,5,0
consensus,reco,20,60,ring_plus,-0.021680053191082085,0.021680053191082085,0.024809967479348057,4680,0.0,0.29423076923076924,0.0,0.0,4680.0,3303.0,0.7057692307692308,0.2942307692307692,105696.0,32.0,0.0,3303.0,0.0,0.0,1377.0,0.0,0.0,0.0,reco,0.8965867951068713,0.9737341429729766,1.0,0.03233695405689758,-0.34972422825447685,33.0,1.0,0.9450014459069909,0.6385712146617054,cons__reco,cons__reco,msg_drop,0.3,6,0
consensus,reco,20,60,ring_plus,-0.004260964648260885,0.004260964648260885,0.00030727829277097323,6480,0.0,0.2983024691358025,0.0,0.0,6480.0,4547.0,0.7016975308641975,0.2983024691358025,145504.0,32.0,0.0,4547.0,0.0,0.0,1933.0,0.0,0.0,0.0,reco,0.870843344520354,0.9938499299735833,1.0,0.008394622607281759,-0.3211474081113685,29.0,1.0,2.218617553571293,1.6531050140173542,cons__reco,cons__reco,msg_drop,0.3,7,0
consensus,reco,20,60,ring_plus,-0.06585592210047829,0.06585592210047829,0.004648649678352266,4200,0.0,0.31642857142857145,0.0,0.0,4200.0,2871.0,0.6835714285714286,0.3164285714285714,91872.0,32.0,0.0,2871.0,0.0,0.0,1329.0,0.0,0.0,0.0,reco,0.9222385325363812,0.9548444708894944,1.0,0.08874163689328451,-0.22426309915928663,46.0,1.0,0.7964836768628718,0.4991524113307339,cons__reco,cons__reco,msg_drop,0.3,8,0
consensus,reco,20,60,ring_plus,-0.035346227955116924,0.035346227955116924,0.0022518218729003824,5280,0.0,0.29848484848484846,0.0,0.0,5280.0,3704.0,0.7015151515151515,0.29848484848484846,118528.0,32.0,0.0,3704.0,0.0,0.0,1576.0,0.0,0.0,0.0,reco,0.9086790756336738,0.9606075614548439,1.0,0.0482256050073964,-0.24531134836716822,37.0,1.0,0.9413291035084279,0.7112043835761201,cons__reco,cons__reco,msg_drop,0.3,9,0
consensus,reco,20,60,ring_plus,-0.015330785640816675,0.015330785640816675,0.000802378790977735,5040,0.0,0.49484126984126986,0.0,0.0,5040.0,2546.0,0.5051587301587301,0.49484126984126986,81472.0,32.0,0.0,2546.0,0.0,0.0,2494.0,0.0,0.0,0.0,reco,0.8992313121368346,0.9873290083391906,1.0,0.024731162394365125,-0.18153120807081086,37.0,1.0,1.399646125476325,0.46572623705989064,cons__reco,cons__reco,msg_drop,0.5,0,0
consensus,reco,20,60,ring_plus,-0.055848023616278324,0.055848023616278324,0.020625428936213715,5400,0.0,0.5125925925925926,0.0,0.0,5400.0,2632.0,0.4874074074074074,0.5125925925925926,84224.0,32.0,0.0,2632.0,0.0,0.0,2768.0,0.0,0.0,0.0,reco,0.9123061315585351,0.9795303684370845,1.0,0.08570618683237245,-0.28377241531058867,45.0,1.0,1.320493917398932,0.4429876743775902,cons__reco,cons__reco,msg_drop,0.5,1,0
consensus,reco,20,60,ring_plus,-0.012993957509463422,0.012993957509463422,0.004134360390637523,6120,0.0,0.4980392156862745,0.0,0.0,6120.0,3072.0,0.5019607843137255,0.4980392156862745,98304.0,32.0,0.0,3072.0,0.0,0.0,3048.0,0.0,0.0,0.0,reco,0.8913067275180707,0.9953373207150149,1.0,0.025096590893656803,-0.3044688535241885,35.0,1.0,1.55469612182113,0.6509571682410304,cons__reco,cons__reco,msg_drop,0.5,2,0
consensus,reco,20,60,ring_plus,-0.06094317402614211,0.06094317402614211,0.0032269766515962616,5040,0.0,0.49126984126984125,0.0,0.0,5040.0,2564.0,0.5087301587301587,0.4912698412698413,82048.0,32.0,0.0,2564.0,0.0,0.0,2476.0,0.0,0.0,0.0,reco,0.9060366466276661,0.9942294314405836,1.0,0.09624601604006451,-0.436427595113798,43.0,1.0,1.2627284000071304,0.4408661274809896,cons__reco,cons__reco,msg_drop,0.5,3,0
consensus,reco,20,60,ring_plus,-0.021761113329465207,0.021761113329465207,0.0011280755949985277,5640,0.0,0.4929078014184397,0.0,0.0,5640.0,2860.0,0.5070921985815603,0.4929078014184397,91520.0,32.0,0.0,2860.0,0.0,0.0,2780.0,0.0,0.0,0.0,reco,0.9024712395388581,0.9805494545363906,1.0,0.034926717192801944,-0.2567359220873347,36.0,1.0,1.3711704029417888,0.5340062463253034,cons__reco,cons__reco,msg_drop,0.5,4,0
consensus,reco,20,60,ring_plus,-0.037366751908359794,0.037366751908359794,0.0018683398884477287,6360,0.0,0.4982704402515723,0.0,0.0,6360.0,3191.0,0.5017295597484277,0.4982704402515723,102112.0,32.0,0.0,3191.0,0.0,0.0,3169.0,0.0,0.0,0.0,reco,0.9050151402388459,0.9964656593289215,1.0,0.0598486816431032,-0.25397413504604016,44.0,1.0,1.6160985120576443,0.6971942483963592,cons__reco,cons__reco,msg_drop,0.5,5,0
consensus,reco,20,60,ring_plus,-0.061764865532395706,0.061764865532395706,0.022467135489026614,4680,0.0,0.49572649572649574,0.0,0.0,4680.0,2360.0,0.5042735042735043,0.49572649572649574,75520.0,32.0,0.0,2360.0,0.0,0.0,2320.0,0.0,0.0,0.0,reco,0.9137292218584879,0.9509614313105826,1.0,0.0898377627390025,-0.3490561480487884,40.0,1.0,0.9450014459069909,0.27277121403268756,cons__reco,cons__reco,msg_drop,0.5,6,0
consensus,reco,20,60,ring_plus,-0.006426205491783775,0.006426205491783775,0.00039631388183594007,6480,0.0,0.49382716049382713,0.0,0.0,6480.0,3280.0,0.5061728395061729,0.49382716049382713,104960.0,32.0,0.0,3280.0,0.0,0.0,3200.0,0.0,0.0,0.0,reco,0.877319215938869,0.9911870796365898,1.0,0.011476472384891537,-0.3211113207639764,29.0,1.0,2.218617553571293,0.9086323039632471,cons__reco,cons__reco,msg_drop,0.5,7,0
consensus,reco,20,60,ring_plus,-0.08613904975589193,0.08613904975589193,0.008313477872982566,4200,0.0,0.5102380952380953,0.0,0.0,4200.0,2057.0,0.4897619047619048,0.5102380952380952,65824.0,32.0,0.0,2057.0,0.0,0.0,2143.0,0.0,0.0,0.0,reco,0.9252667213811236,0.9696200083360744,1.0,0.1152967276649326,-0.22392504703169638,51.0,1.0,0.7964836768628718,0.16321375206624472,cons__reco,cons__reco,msg_drop,0.5,8,0
consensus,reco,20,60,ring_plus,-0.07185016119419169,0.07185016119419169,0.003947696813547939,5280,0.0,0.5085227272727273,0.0,0.0,5280.0,2595.0,0.4914772727272727,0.5085227272727273,83040.0,32.0,0.0,2595.0,0.0,0.0,2685.0,0.0,0.0,0.0,reco,0.9196370875773762,0.95419096165104,1.0,0.09325211186639189,-0.2447029494798503,46.0,1.0,0.9413291035084279,0.3273502839712116,cons__reco,cons__reco,msg_drop,0.5,9,0
consensus,reco,20,60,ring_plus,-0.06528858824159384,0.06528858824159384,0.00331219896173199,5040,0.0,0.7055555555555556,0.0,0.0,5040.0,1484.0,0.29444444444444445,0.7055555555555555,47488.0,32.0,0.0,1484.0,0.0,0.0,3556.0,0.0,0.0,0.0,reco,0.9200249899816023,0.9892778098777809,1.0,0.09562213323678533,-0.18069857802746458,52.0,1.0,1.399646125476325,0.046566637152139295,cons__reco,cons__reco,msg_drop,0.7,0,0
consensus,reco,20,60,ring_plus,-0.17002482798789553,0.17002482798789553,0.017016483397340944,5400,0.0,0.7096296296296296,0.0,0.0,5400.0,1568.0,0.2903703703703704,0.7096296296296296,50176.0,32.0,0.0,1568.0,0.0,0.0,3832.0,0.0,0.0,0.0,reco,0.9302690180178765,0.9709471366291595,1.0,0.23882602587863686,-0.28186946857106165,60.0,1.0,1.320493917398932,0.06452021598943526,cons__reco,cons__reco,msg_drop,0.7,1,0
consensus,reco,20,60,ring_plus,-0.03201972940250121,0.03201972940250121,0.0026371546341022217,6120,0.0,0.6962418300653594,0.0,0.0,6120.0,1859.0,0.3037581699346405,0.6962418300653594,59488.0,32.0,0.0,1859.0,0.0,0.0,4261.0,0.0,0.0,0.0,reco,0.9041626208455041,0.9914891553995865,1.0,0.05510827015235322,-0.30415175732597116,41.0,1.0,1.55469612182113,0.14922604732916292,cons__reco,cons__reco,msg_drop,0.7,2,0
consensus,reco,20,60,ring_plus,-0.2443505940992597,0.2443505940992597,0.014160225011755276,5040,0.0,0.694047619047619,0.0,0.0,5040.0,1542.0,0.305952380952381,0.694047619047619,49344.0,32.0,0.0,1542.0,0.0,0.0,3498.0,0.0,0.0,0.0,reco,0.9270120890812259,0.9859788311903593,1.0,0.34453503644862765,-0.43337080477924605,59.0,1.0,1.2627284000071304,0.041855558823667136,cons__reco,cons__reco,msg_drop,0.7,3,0
consensus,reco,20,60,ring_plus,-0.07808768215350817,0.07808768215350817,0.00391179691011141,5640,0.0,0.6948581560283688,0.0,0.0,5640.0,1721.0,0.3051418439716312,0.6948581560283689,55072.0,32.0,0.0,1721.0,0.0,0.0,3919.0,0.0,0.0,0.0,reco,0.9229469454284644,0.9741158466574416,1.0,0.11250229611554047,-0.25579714594026737,50.0,1.0,1.3711704029417888,0.09066820728530764,cons__reco,cons__reco,msg_drop,0.7,4,0
consensus,reco,20,60,ring_plus,-0.12281102186802242,0.12281102186802242,0.008733686742540717,6360,0.0,0.7067610062893082,0.0,0.0,6360.0,1865.0,0.29323899371069184,0.7067610062893082,59680.0,32.0,0.0,1865.0,0.0,0.0,4495.0,0.0,0.0,0.0,reco,0.9236431712136539,0.99111291589018,1.0,0.17683476410333906,-0.25255006388004575,58.0,1.0,1.6160985120576443,0.09930048061124386,cons__reco,cons__reco,msg_drop,0.7,5,0
consensus,reco,20,60,ring_plus,-0.19551021614748196,0.19551021614748196,0.012241161451982245,4680,0.0,0.701068376068376,0.0,0.0,4680.0,1399.0,0.2989316239316239,0.701068376068376,44768.0,32.0,0.0,1399.0,0.0,0.0,3281.0,0.0,0.0,0.0,reco,0.9297839279171335,0.968032560734474,0.9666666666666667,0.2635967199325231,-0.3468270588718702,59.0,1.0,0.9450014459069909,0.022828728296464252,cons__reco,cons__reco,msg_drop,0.7,6,0
consensus,reco,20,60,ring_plus,-0.018529751951218903,0.018529751951218903,0.0011279183246136269,6480,0.0,0.691358024691358,0.0,0.0,6480.0,2000.0,0.30864197530864196,0.691358024691358,64000.0,32.0,0.0,2000.0,0.0,0.0,4480.0,0.0,0.0,0.0,reco,0.8944842096771957,0.9870473409387955,1.0,0.02904425206333704,-0.3209095949896525,34.0,1.0,2.218617553571293,0.1984154580251666,cons__reco,cons__reco,msg_drop,0.7,7,0
consensus,reco,20,60,ring_plus,-0.2269217325225973,0.2269217325225973,0.011734704086379761,4200,0.0,0.7014285714285714,0.0,0.0,4200.0,1254.0,0.2985714285714286,0.7014285714285714,40128.0,32.0,0.0,1254.0,0.0,0.0,2946.0,0.0,0.0,0.0,reco,0.9385458863648248,0.9697941798819049,1.0,0.2877703729865411,-0.22157866898558468,,0.0,0.7964836768628718,0.00760520127541535,cons__reco,cons__reco,msg_drop,0.7,8,0
consensus,reco,20,60,ring_plus,-0.21924495929337104,0.21924495929337104,0.014735732800477736,5280,0.0,0.709280303030303,0.0,0.0,5280.0,1535.0,0.29071969696969696,0.709280303030303,49120.0,32.0,0.0,1535.0,0.0,0.0,3745.0,0.0,0.0,0.0,reco,0.9358692504919652,0.9480074892563395,1.0,0.27420316904276393,-0.2422463695115306,,0.0,0.9413291035084279,0.02235317116297634,cons__reco,cons__reco,msg_drop,0.7,9,0
consensus,reco,20,60,ring_plus,-10.907203269889466,10.907203269889466,0.5453601634944734,5040,0.0,1.0,0.0,0.0,5040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,10.907203269889466,0.0,,0.0,1.399646125476325,0.0,cons__reco,cons__reco,msg_drop,1.0,0,0
consensus,reco,20,60,ring_plus,-17.0821929422516,17.0821929422516,0.85410964711258,5400,0.0,1.0,0.0,0.0,5400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,17.0821929422516,0.0,,0.0,1.320493917398932,0.0,cons__reco,cons__reco,msg_drop,1.0,1,0
consensus,reco,20,60,ring_plus,-18.281125168960774,18.281125168960774,0.9140562584480387,6120,0.0,1.0,0.0,0.0,6120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,18.281125168960777,0.0,,0.0,1.55469612182113,0.0,cons__reco,cons__reco,msg_drop,1.0,2,0
consensus,reco,20,60,ring_plus,-26.24659888085402,26.24659888085402,1.312329944042701,5040,0.0,1.0,0.0,0.0,5040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,26.246598880854023,0.0,,0.0,1.2627284000071304,0.0,cons__reco,cons__reco,msg_drop,1.0,3,0
consensus,reco,20,60,ring_plus,-15.425916438569548,15.425916438569548,0.7712958219284773,5640,0.0,1.0,0.0,0.0,5640.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,15.425916438569546,0.0,,0.0,1.3711704029417888,0.0,cons__reco,cons__reco,msg_drop,1.0,4,0
consensus,reco,20,60,ring_plus,-15.27581485467077,15.27581485467077,0.7637907427335385,6360,0.0,1.0,0.0,0.0,6360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6360.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,15.275814854670775,0.0,,0.0,1.6160985120576443,0.0,cons__reco,cons__reco,msg_drop,1.0,5,0
consensus,reco,20,60,ring_plus,-21.005133748459695,21.005133748459695,1.0502566874229848,4680,0.0,1.0,0.0,0.0,4680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,21.00513374845969,0.0,,0.0,0.9450014459069909,0.0,cons__reco,cons__reco,msg_drop,1.0,6,0
consensus,reco,20,60,ring_plus,-19.273105451330373,19.273105451330373,0.9636552725665186,6480,0.0,1.0,0.0,0.0,6480.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,19.27310545133037,0.0,,0.0,2.218617553571293,0.0,cons__reco,cons__reco,msg_drop,1.0,7,0
consensus,reco,20,60,ring_plus,-13.521641871657677,13.521641871657677,0.6760820935828838,4200,0.0,1.0,0.0,0.0,4200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,13.521641871657673,0.0,,0.0,0.7964836768628718,0.0,cons__reco,cons__reco,msg_drop,1.0,8,0
consensus,reco,20,60,ring_plus,-14.754027129985209,14.754027129985209,0.7377013564992605,5280,0.0,1.0,0.0,0.0,5280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5280.0,0.0,0.0,0.0,reco,1.0,0.0,1.0,14.75402712998521,0.0,,0.0,0.9413291035084279,0.0,cons__reco,cons__reco,msg_drop,1.0,9,0
consensus,reco,20,60,ring_plus,-0.00851207467040009,0.00851207467040009,0.0004340770872938251,5040,0.0,0.0,0.0,0.0,5040.0,5040.0,1.0,0.0,161280.0,32.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.8911024792486075,0.9872936322686305,1.0,0.014386542208800772,-0.1816448532536511,33.0,1.0,1.399646125476325,1.3996461254763248,cons__reco,cons__reco,latency,0.0,0,0
consensus,reco,20,60,ring_plus,-0.04297828951889143,0.04297828951889143,0.027664809377183224,5400,0.0,0.0,0.0,0.0,5400.0,5400.0,1.0,0.0,172800.0,32.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.9081438828781239,0.9882707371676687,1.0,0.06700868951394197,-0.2839869108788785,42.0,1.0,1.320493917398932,1.320493917398932,cons__reco,cons__reco,latency,0.0,1,0
consensus,reco,20,60,ring_plus,-0.010444314635784789,0.010444314635784789,0.001340921586707212,6120,0.0,0.0,0.0,0.0,6120.0,6120.0,1.0,0.0,195840.0,32.0,0.0,6120.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.8865858769616057,0.9926584079731978,1.0,0.019271114708411953,-0.3045113475720831,33.0,1.0,1.55469612182113,1.5546961218211295,cons__reco,cons__reco,latency,0.0,2,0
consensus,reco,20,60,ring_plus,-0.038916044447765294,0.038916044447765294,0.010053799360391667,5040,0.0,0.0,0.0,0.0,5040.0,5040.0,1.0,0.0,161280.0,32.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.900592732751324,0.9939735911110833,1.0,0.06686803785142491,-0.4367947139401043,40.0,1.0,1.2627284000071304,1.2627284000071306,cons__reco,cons__reco,latency,0.0,3,0
consensus,reco,20,60,ring_plus,-0.01611567802585392,0.01611567802585392,0.004276499590814791,5640,0.0,0.0,0.0,0.0,5640.0,5640.0,1.0,0.0,180480.0,32.0,0.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.8976476431314317,0.9786058765429498,1.0,0.02592414115038663,-0.25683001267572825,33.0,1.0,1.3711704029417888,1.3711704029417888,cons__reco,cons__reco,latency,0.0,4,0
consensus,reco,20,60,ring_plus,-0.025794372513068962,0.025794372513068962,0.004140436130291881,6360,0.0,0.0,0.0,0.0,6360.0,6360.0,1.0,0.0,203520.0,32.0,0.0,6360.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.9012474419915016,0.9951174460535895,1.0,0.043974012521267675,-0.2541670080359617,41.0,1.0,1.6160985120576443,1.616098512057644,cons__reco,cons__reco,latency,0.0,5,0
consensus,reco,20,60,ring_plus,-0.016584354108769853,0.016584354108769853,0.02662999467904035,4680,0.0,0.0,0.0,0.0,4680.0,4680.0,1.0,0.0,149760.0,32.0,0.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.891651175084495,0.9756236375559071,1.0,0.02583418938055568,-0.3498091565725155,31.0,1.0,0.9450014459069909,0.9450014459069908,cons__reco,cons__reco,latency,0.0,6,0
consensus,reco,20,60,ring_plus,-0.003101793905864215,0.003101793905864215,0.00036916055417152746,6480,0.0,0.0,0.0,0.0,6480.0,6480.0,1.0,0.0,207360.0,32.0,0.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.8663012170941383,0.9951715943205027,1.0,0.006464743618495087,-0.3211667276237419,28.0,1.0,2.218617553571293,2.218617553571293,cons__reco,cons__reco,latency,0.0,7,0
consensus,reco,20,60,ring_plus,-0.06801013163305801,0.06801013163305801,0.007809006923577344,4200,0.0,0.0,0.0,0.0,4200.0,4200.0,1.0,0.0,134400.0,32.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.9253767995166333,0.9419629836188614,1.0,0.09056731539153885,-0.22422719566707697,47.0,1.0,0.7964836768628718,0.7964836768628717,cons__reco,cons__reco,latency,0.0,8,0
consensus,reco,20,60,ring_plus,-0.03263843783496566,0.03263843783496566,0.0017052727126170297,5280,0.0,0.0,0.0,0.0,5280.0,5280.0,1.0,0.0,168960.0,32.0,0.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.908690689968099,0.9540190033715124,1.0,0.04531952449820049,-0.24535647820250409,36.0,1.0,0.9413291035084279,0.9413291035084281,cons__reco,cons__reco,latency,0.0,9,0
consensus,reco,20,60,ring_plus,-0.011643621119411985,0.011643621119411985,0.0005862011368438945,5040,0.0,0.0,1.0,1.0,5040.0,4956.0,0.9833333333333333,0.01666666666666672,158592.0,32.0,0.0,4956.0,0.0,0.0,0.0,0.0,0.0,0.0,reco,0.8936204218869506,0.9854977245808889,1.0,0.019182364040607035,-0.18159266081283426,35.0,1.0,1.399646125476325,1.3763186900517193,cons__reco,cons__reco,latency,1.0,0,0
