benchmark,strategy,n_agents,steps,topology,return,final_disagreement,consensus_error,msgs_sent,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode,domain,demand,lambda_opt,final_lambda_disagreement,final_power_mismatch,final_cost_gap,final_dispatch_regret,phys_violation_frac,phys_infeasible,phys_max_loading,phys_pmin,phys_pmax
ed_power,hybrid,6,70,ring_plus,-0.42093657046862964,0.08110374136187626,,,0.2224361646651997,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3104487505665588,0.9347514710922001,0.2,0.08110373949479918,-0.02838967757853799,4.0,1.0,1.4384471871911708,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,11,0,power,6.8973009723535945,2.1471324641013982,0.08110374136187626,1.4885137817323653,0.32337559485887357,0.02494577215892726,0.0975609756097561,0.0,228.6907949867058,,
ed_power,hybrid,6,70,ring_plus,-0.07317073170731707,0.08110374147630754,,,0.22850865234400133,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.24788869519759557,0.968570740937122,0.2714285714285714,0.08110374103577492,-0.07387702221236024,3.0,1.0,1.7856802566224643,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,12,0,power,7.195577562111571,3.10687124840827,0.08110374147630754,1.8320851361228003,0.0,0.0489358998547251,0.07317073170731707,0.0,212.76197000779234,,
ed_power,hybrid,6,70,ring_plus,-0.04878048780487805,0.043117346938613785,,,0.2058522278004883,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.26656139296564807,0.9313641560422437,0.4,0.04311734693197912,-0.02090523180549067,3.0,1.0,1.697224362268006,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,13,0,power,8.03471426997243,2.6676182957664896,0.043117346938613785,0.8009899037042736,0.0,0.006468586117490977,0.04878048780487805,0.0,98.36778464719791,,
ed_power,hybrid,6,70,ring_plus,-0.07317073170731707,0.081103740253818,,,0.22936599378595673,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3624265441627708,0.9064157808045856,0.12857142857142856,0.08110372842864176,-0.06557773121615547,4.0,1.0,1.4384471871911688,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,14,0,power,8.1142325680871,3.0330532741315004,0.081103740253818,2.0567689508637033,0.0,0.04682396181523019,0.07317073170731707,0.0,150.83825920036787,,
ed_power,hybrid,6,70,ring_plus,-0.024390243902439025,0.17301599952024022,,,0.24790761556986732,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3315498540266252,0.9096244557738447,0.14285714285714285,0.17301599312431523,-0.01649916841103281,,0.0,1.3819660112501067,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,15,0,power,7.309379337037815,2.743326953639417,0.17301599952024022,1.3783928363066282,0.0,0.024816425029675238,0.024390243902439025,0.0,80.88335176383247,,
ed_power,hybrid,6,70,ring_plus,-0.13992383149958007,0.22292338981471485,,,0.22657909041678553,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,3080.0,2.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.2888386857556286,0.9445907002330128,0.05714285714285714,0.22291861609509336,-0.018583932141082418,3.0,1.0,1.8299135133739668,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,16,0,power,7.321170054906997,2.2943083206960546,0.22292338981471485,0.5560520930819939,0.11553358759714105,0.014877569544347402,0.024390243902439025,0.0,81.59444100411505,,
ed_power,hybrid,6,70,ring_plus,-0.04878048780487805,0.08296981291705136,,,0.2566953022502155,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,2240.0,2.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.476090667825521,0.7699034027370251,0.2857142857142857,0.08296981272615127,-0.018694519533245434,,0.0,1.108780151289706,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,17,0,power,7.59580674339883,2.600082024355599,0.08296981291705136,0.6912145127759501,0.0,0.007266533543656243,0.04878048780487805,0.0,120.77384510227967,,
ed_power,hybrid,6,70,ring_plus,-0.024390243902439025,0.03377495213484025,,,0.2056767994808554,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,3080.0,2.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.20406831117635205,0.9743440293497091,0.5428571428571428,0.03377495213483659,-0.045186413232726326,3.0,1.0,2.381966011250105,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,18,0,power,6.186523363160682,2.6401221712237133,0.03377495213484025,0.49906338361689606,0.0,0.004497291299179378,0.024390243902439025,0.0,81.12095786344928,,
ed_power,hybrid,6,70,ring_plus,-0.024390243902439025,0.183703457328949,,,0.25326425664458196,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.4233440809532874,0.8155770477400941,0.15714285714285714,0.1837034517600016,-0.003818517250470568,5.0,1.0,1.6072437528048933,,ed_power__hybrid,ed_power__hybrid,bandwidth,1.0,19,0,power,7.7945481770531035,3.971400975185647,0.183703457328949,4.969626846836774,0.0,0.19018693683603935,0.024390243902439025,0.0,84.93566110196203,,
ed_power,hybrid,6,70,ring_plus,-0.769277075518737,0.00901152683263547,,,0.031284409493255186,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.2878813676643661,0.9611955699006436,0.42857142857142855,0.00901152682427553,-0.028942313640034096,4.0,1.0,1.4384471871911708,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,0,0,power,6.3310658609541255,2.450748189077893,0.00901152683263547,2.611550968989472,0.6229356121041029,0.07163601586304684,0.14634146341463414,0.0,178.12321797020996,,
ed_power,hybrid,6,70,ring_plus,-0.32446233965952814,0.01273018371418866,,,0.029666747441194827,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,5600.0,4.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.4486594308486516,0.9874208725588387,0.5142857142857142,0.012730183714006907,-0.0281219708437903,6.0,1.0,1.5188056959079848,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,1,0,power,7.721040544577423,2.884027576728635,0.01273018371418866,1.3158108120799854,0.25129160795221106,0.011525122565648973,0.07317073170731707,0.0,173.82334450339226,,
ed_power,hybrid,6,70,ring_plus,-0.23688139197127991,0.0010800000000000284,,,0.027680689458089932,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,5600.0,4.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.4005764532192491,0.8881890938209211,0.7428571428571429,0.0010800000000000184,-0.05601547206549742,3.0,1.0,2.3819660112501047,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,2,0,power,6.92899319952554,2.990931168233569,0.0010800000000000284,0.6606660340933894,0.1393204163615238,0.004050377218696072,0.0975609756097561,0.0,114.82674971906614,,
ed_power,hybrid,6,70,ring_plus,-0.39113078283376074,0.0,,,0.026925046668837983,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.23007188866521863,0.9980970021725036,1.0,0.0,-0.0504319371725593,3.0,1.0,2.0000000000000004,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,3,0,power,7.0014035349279045,2.639249425068705,0.0,1.474710318180934,0.3423502950288827,0.02834119590044689,0.04878048780487805,0.0,92.21213843294046,,
ed_power,hybrid,6,70,ring_plus,-0.3462958838629829,0.036915798776996946,,,0.034065515598391403,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,5600.0,4.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.5444391980338941,0.8625998572632962,0.14285714285714285,0.036915784548321305,-0.036108708231619734,,0.0,1.6972243622680052,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,4,0,power,7.7755887560065755,2.8912952616059213,0.036915798776996946,1.5169393992637694,0.29751539605810484,0.01661644670339387,0.04878048780487805,0.0,130.24259793970455,,
ed_power,hybrid,6,70,ring_plus,-0.024390243902439025,0.024769414664483107,,,0.027122986662750405,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,6160.0,4.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.4515649100015143,0.8679982686137253,0.24285714285714285,0.024769413428121938,-0.016713156307889804,,0.0,1.8299135133739668,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,5,0,power,7.345383066371439,3.3795090282240876,0.024769414664483107,0.6754203784079875,0.0,0.0041655568667773105,0.024390243902439025,0.0,83.90445641595214,,
ed_power,hybrid,6,70,ring_plus,-0.5851830316544441,0.014361165899182859,,,0.03030268228367465,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.34339996932620703,0.9547422098900662,0.4,0.01436116588669448,-0.017023419372693985,4.0,1.0,1.1863934973516674,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,6,0,power,6.734402593231453,2.6719381087315064,0.014361165899182859,1.92324894340228,0.43884156823980996,0.0349320863174784,0.14634146341463414,0.0,179.33023536445185,,
ed_power,hybrid,6,70,ring_plus,-0.4467322008763373,1.9199907016429305,,,0.2605433169997282,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,4480.0,4.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,1.0,0.0,0.5142857142857142,1.9253136588266817,-0.01759667875830821,,0.0,1.4384471871911695,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,7,0,power,4.578698276905408,1.9254739598066002,1.9199907016429305,0.9596873885828332,0.3735614691690202,0.08456377159097493,0.07317073170731707,0.0,175.42817770259347,,
ed_power,hybrid,6,70,ring_plus,-0.7258835808093892,0.0027863945578231963,,,0.0335924200685722,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,4480.0,4.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3072019837990791,0.9380723116095846,0.7142857142857143,0.002786394557823196,-0.06164423865132326,3.0,1.0,1.2679491924311221,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,8,0,power,5.661702202467833,2.028774383818332,0.0027863945578231963,2.1089971578783384,0.6527128491020722,0.11982620649597417,0.07317073170731707,0.0,176.32227249095664,,
ed_power,hybrid,6,70,ring_plus,-0.1227257139349065,0.00487210884353738,,,0.028135075381161147,0.0,0.0,0.0,980.0,980.0,1.0,0.0,3920.0,4.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3025582021378579,0.9755718290091373,0.6142857142857143,0.004872108843532944,-0.027316300584067383,4.0,1.0,0.9999999999999994,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,9,0,power,7.5283212614850505,3.0664956415492144,0.00487210884353738,0.35592259633110945,0.07394522613002845,0.0014366515542406548,0.04878048780487805,0.0,108.73322068832836,,
ed_power,hybrid,6,70,ring_plus,-0.5885474449786404,0.005636094674556036,,,0.02702753426508422,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.17553012138564275,0.9720965135325952,0.5571428571428572,0.005636094674540073,-0.04009621100590829,3.0,1.0,1.2679491924311226,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,10,0,power,5.4700953561938634,2.6155409706418986,0.005636094674556036,1.6460999465991222,0.5153767132713234,0.047487629874247414,0.07317073170731707,0.0,180.36989394112868,,
ed_power,hybrid,6,70,ring_plus,-0.07317073170731707,1.7637054043839777,,,0.2647268579856898,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,1.0,0.0,0.45714285714285713,1.7637054043839704,-0.0043525109639365464,,0.0,1.4384471871911708,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,11,0,power,6.8973009723535945,2.1471324641013982,1.7637054043839777,0.1896361411580738,0.0,0.016890637050607785,0.07317073170731707,0.0,136.0897540922814,,
ed_power,hybrid,6,70,ring_plus,-0.11913615492752723,0.009011526832423646,,,0.027918360905479653,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3340331466321773,0.9220438030826106,0.44285714285714284,0.009011526820877675,-0.07490691099298717,3.0,1.0,1.7856802566224643,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,12,0,power,7.195577562111571,3.10687124840827,0.009011526832423646,0.19791813231903976,0.04596542322021016,0.0008099823527941973,0.07317073170731707,0.0,221.55301136412166,,
ed_power,hybrid,6,70,ring_plus,-0.44870614100069933,0.004790816326530599,,,0.027271853930325055,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.27264303304601495,0.968109179441047,0.6428571428571429,0.004790816326530598,-0.021452753671377573,3.0,1.0,1.697224362268006,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,13,0,power,8.03471426997243,2.6676182957664896,0.004790816326530599,1.9146436168452716,0.37553540929338225,0.030777825728792178,0.07317073170731707,0.0,140.31474586592225,,
ed_power,hybrid,6,70,ring_plus,-0.17125322365016366,0.0090115268329555,,,0.030342114901124713,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.28509241980385724,0.9787881798728171,0.5714285714285714,0.009011526832953367,-0.06660761997931065,5.0,1.0,1.4384471871911688,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,14,0,power,8.1142325680871,3.0330532741315004,0.0090115268329555,0.38619107380051787,0.07369224804040754,0.0016252837703573419,0.0975609756097561,0.0,205.61938039005932,,
ed_power,hybrid,6,70,ring_plus,-0.42176360548630354,0.019223999880112648,,,0.031489948778085385,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3822785259886753,0.9538969395874917,0.24285714285714285,0.01922399833177626,-0.01869619697732035,4.0,1.0,1.3819660112501067,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,15,0,power,7.309379337037815,2.743326953639417,0.019223999880112648,1.6574717660834883,0.3729831176814255,0.03007546314157833,0.04878048780487805,0.0,142.03471683032186,,
ed_power,hybrid,6,70,ring_plus,-0.8962533395446439,0.02476941479375759,,,0.03791067040887893,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,6160.0,4.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.5485740599948896,0.8907646784073435,0.4,0.02476941477163161,-0.02141470321281038,7.0,1.0,1.8299135133739668,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,16,0,power,7.321170054906997,2.2943083206960546,0.02476941479375759,4.095540003675538,0.8474728517397658,0.1061021174601705,0.04878048780487805,0.0,114.31368108805906,,
ed_power,hybrid,6,70,ring_plus,-0.48326623425891707,0.009218868100890064,,,0.03046832307215908,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,4480.0,4.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.34823945634092324,0.9607197019704269,0.37142857142857144,0.009218868056066701,-0.0197481044591906,4.0,1.0,1.108780151289706,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,17,0,power,7.59580674339883,2.600082024355599,0.009218868100890064,1.8405798088115013,0.4100955025516,0.041985897229094495,0.07317073170731707,0.0,143.33049664882014,,
ed_power,hybrid,6,70,ring_plus,-0.343178628013378,0.003752772459426649,,,0.025436629320372942,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,6160.0,4.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.28785256614857974,0.9222662703378894,0.6285714285714286,0.003752772459426211,-0.04561530151380365,3.0,1.0,2.381966011250105,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,18,0,power,6.186523363160682,2.6401221712237133,0.003752772459426649,1.1453083987681483,0.29439814020849997,0.027211244878262243,0.04878048780487805,0.0,122.48558142587449,,
ed_power,hybrid,6,70,ring_plus,-0.0,0.020411495289249078,,,0.03572748969536683,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.29176756360242956,0.8023522385064797,0.3,0.020411495113661294,-0.006151259565323424,,0.0,1.6072437528048933,,ed_power__hybrid,ed_power__hybrid,bandwidth,2.0,19,0,power,7.7945481770531035,3.971400975185647,0.020411495289249078,2.370973278597324,0.0,0.043021580238101875,0.0,0.0,79.58607640418467,,
ed_power,hybrid,6,70,ring_plus,-0.3361252368159713,0.32394589059748685,,,0.049064462726762,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3235603465201201,0.9441920148616793,0.3,0.32394589050209344,-0.02444325130053622,,0.0,1.4384471871911708,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,0,0,power,6.3310658609541255,2.450748189077893,0.32394589059748685,0.9387738397958802,0.21417401730377614,0.01599843314452972,0.12195121951219512,0.0,133.32984185221565,,
ed_power,hybrid,6,70,ring_plus,-0.257091907645916,0.0023381970087258215,,,0.007902617527196516,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,8400.0,6.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.4914421012985269,0.9734867241212858,0.5285714285714286,0.0023381970082928826,-0.02827042779672549,5.0,1.0,1.5188056959079848,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,1,0,power,7.721040544577423,2.884027576728635,0.0023381970087258215,0.975323196265804,0.1839211759385989,0.00619819879192316,0.07317073170731707,0.0,161.67268548877675,,
ed_power,hybrid,6,70,ring_plus,-0.11154991068340629,0.00019836734693877908,,,0.008609004210726558,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,8400.0,6.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.39992744499734983,0.9071127847858408,0.7857142857142857,0.00019836734693876883,-0.05602806681768399,3.0,1.0,2.3819660112501047,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,2,0,power,6.92899319952554,2.990931168233569,0.00019836734693877908,0.30242841924033126,0.06276942287852824,0.000847813476159172,0.04878048780487805,0.0,114.9657100615268,,
ed_power,hybrid,6,70,ring_plus,-0.302425770787876,0.0012213691911051165,,,0.04391561785013819,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.2110419234052177,0.9280453384029878,0.8428571428571429,0.0012213691911051165,-0.05041448904125779,3.0,1.0,2.0000000000000004,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,3,0,power,7.0014035349279045,2.639249425068705,0.0012213691911051165,1.1187627415904178,0.253645282982998,0.015427867471455846,0.04878048780487805,0.0,86.27504302976318,,
ed_power,hybrid,6,70,ring_plus,-0.2291077286267204,0.006780453040422216,,,0.009445985361353994,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,8400.0,6.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.58908462727935,0.8680871810774332,0.32857142857142857,0.00678045180296962,-0.03653921317071366,5.0,1.0,1.6972243622680052,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,4,0,power,7.7755887560065755,2.8912952616059213,0.006780453040422216,0.9402560892957634,0.18032724082184237,0.0062155078576015925,0.04878048780487805,0.0,124.57242738883502,,
ed_power,hybrid,6,70,ring_plus,-0.0,0.0045494844040074554,,,0.0075414548383739306,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,9240.0,6.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.9811419637416545,0.21168658897303583,1.0,0.004549484919628979,-0.01700201245446803,5.0,1.0,1.8299135133739668,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,5,0,power,7.345383066371439,3.3795090282240876,0.0045494844040074554,1.059411980245888,0.0,0.009333056433986735,0.0,0.0,78.03153554192052,,
ed_power,hybrid,6,70,ring_plus,-0.5244389255513324,0.0026377651650854005,,,0.006641307402476617,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3984499724283451,0.9419364914124118,0.4714285714285714,0.002637765160808236,-0.017190896526038234,4.0,1.0,1.1863934973516674,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,6,0,power,6.734402593231453,2.6719381087315064,0.0026377651650854005,1.6771178687726795,0.3780974621366983,0.025878987340444408,0.14634146341463414,0.0,172.63114807068612,,
ed_power,hybrid,6,70,ring_plus,-0.337842566635477,0.0015673469387642502,,,0.006791134267689194,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,6720.0,6.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3605088724646729,0.9582760736409417,0.5428571428571428,0.0015673469383106844,-0.045002726682653434,4.0,1.0,1.4384471871911695,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,7,0,power,4.578698276905408,1.9254739598066002,0.0015673469387642502,0.8246555746224669,0.26467183492815993,0.016337257235392335,0.07317073170731707,0.0,146.10320998366672,,
ed_power,hybrid,6,70,ring_plus,-0.3754433374052296,0.13046914749830857,,,0.07161279429280161,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,6720.0,6.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.9934524201652888,0.0890165792251505,0.5142857142857142,0.15289602505368524,-0.05982019932360206,,0.0,1.2679491924311221,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,8,0,power,5.661702202467833,2.028774383818332,0.13046914749830857,1.1676679493888313,0.3266628496003516,0.03162468375733421,0.04878048780487805,0.0,169.57436292814447,,
ed_power,hybrid,6,70,ring_plus,-0.05647745744234163,0.0008948771345273117,,,0.007670226726234112,0.0,0.0,0.0,980.0,980.0,1.0,0.0,5880.0,6.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3004378694305717,0.9869452889043792,0.6714285714285714,0.0008948771345262202,-0.027373118179910377,4.0,1.0,0.9999999999999994,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,9,0,power,7.5283212614850505,3.0664956415492144,0.0008948771345273117,0.03766523089732132,0.007696969637463576,2.3806338519668188e-05,0.04878048780487805,0.0,103.3878544559126,,
ed_power,hybrid,6,70,ring_plus,-0.14535456550266138,0.265711681563893,,,0.05187075058856193,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,1.0,0.0,0.45714285714285713,0.2676787450360558,-0.036380845478917755,,0.0,1.2679491924311226,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,10,0,power,5.4700953561938634,2.6155409706418986,0.265711681563893,0.22561401868994846,0.07218383379534431,0.008055081088399089,0.07317073170731707,0.0,169.74941407833498,,
ed_power,hybrid,6,70,ring_plus,-0.12410094761907163,0.0016551783999037902,,,0.005928435968054058,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.9743229709011728,0.20734137793691376,1.0,0.0016551784278155256,-0.02952465704942332,4.0,1.0,1.4384471871911708,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,11,0,power,6.8973009723535945,2.1471324641013982,0.0016551783999037902,0.36886860039618874,0.07532045981419358,0.0013665654218306847,0.04878048780487805,0.0,160.6153397337539,,
ed_power,hybrid,6,70,ring_plus,-0.07317073170731707,0.0016551783981085387,,,0.00924236985703121,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.9660980224888804,0.24056870091979976,1.0,0.0016551784028576053,-0.07501200168490596,4.0,1.0,1.7856802566224643,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,12,0,power,7.195577562111571,3.10687124840827,0.0016551783981085387,0.06192936378496139,0.0,9.743994004719037e-05,0.07317073170731707,0.0,219.7161946580176,,
ed_power,hybrid,6,70,ring_plus,-0.39048038910313665,0.0008799458558933786,,,0.01271959922211293,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.540819751732198,0.8020041457113581,0.6,0.0008799458558930708,-0.02150862324952953,9.0,1.0,1.697224362268006,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,13,0,power,8.03471426997243,2.6676182957664896,0.0008799458558933786,1.637750822124877,0.31730965739581957,0.022410381651218905,0.07317073170731707,0.0,140.6113522899797,,
ed_power,hybrid,6,70,ring_plus,-0.09423530880916599,0.0016551783978897706,,,0.009336971922894509,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.3003341841906471,0.9701517259728232,0.6142857142857143,0.001655178397889015,-0.06671271067124018,5.0,1.0,1.4384471871911688,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,14,0,power,8.1142325680871,3.0330532741315004,0.0016551783978897706,0.1121452586801368,0.02106457710184892,0.00013719452197185394,0.07317073170731707,0.0,204.04430269125294,,
ed_power,hybrid,6,70,ring_plus,-0.31818350064202333,0.0035309387128799703,,,0.008391856203135904,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,7560.0,6.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,0.566271359715014,0.9522117212263037,0.32857142857142857,0.003530937919621512,-0.018920383565423676,6.0,1.0,1.3819660112501067,,ed_power__hybrid,ed_power__hybrid,bandwidth,3.0,15,0,power,7.309379337037815,2.743326953639417,0.0035309387128799703,1.2237768225492962,0.2694030128371453,0.01622075749641198,0.04878048780487805,0.0,130.15397612911593,,
