benchmark,n_agents,steps,topology,return,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
flocking,40,60,ring_plus,-1.2987063971340942e-07,1.2987063971340942e-07,0.0,0.7053490990990992,0.0,0.0,17760.0,5233.0,0.2946509009009009,0.7053490990990992,334912.0,64.0,0.0,5233.0,0.0,0.0,12527.0,0.0,0.0,0.0,mean,0.7239540972039185,0.9938168500181105,1.0,6.274935254513061e-07,-0.901103229987435,11.0,1.0,2.4252258299166085,0.2800372605097266,flocking_mean,flocking_mean,msg_drop,0.7,0,0
flocking,40,60,ring_plus,-1.2269381861497303e-06,1.2269381861497303e-06,0.0,0.7044600938967136,0.0,0.0,17040.0,5036.0,0.2955399061032864,0.7044600938967136,322304.0,64.0,0.0,5036.0,0.0,0.0,12004.0,0.0,0.0,0.0,mean,0.7521254616800968,0.9904918979033348,1.0,5.446706496973532e-06,-1.3099870440692838,11.0,1.0,1.8704149342977936,0.18182130944243202,flocking_mean,flocking_mean,msg_drop,0.7,1,0
flocking,40,60,ring_plus,-3.833969172225982e-09,3.833969172225982e-09,0.0,0.7001984126984127,0.0,0.0,20160.0,6044.0,0.2998015873015873,0.7001984126984127,386816.0,64.0,0.0,6044.0,0.0,0.0,14116.0,0.0,0.0,0.0,mean,0.6838450720029982,0.997672210075029,1.0,4.854266746766345e-08,-1.4565819080666118,8.0,1.0,2.919129404845244,0.4972747035862766,flocking_mean,flocking_mean,msg_drop,0.7,2,0
flocking,40,60,ring_plus,-6.623538336276471e-07,6.623538336276471e-07,0.0,0.6955172413793104,0.0,0.0,17400.0,5298.0,0.30448275862068963,0.6955172413793104,339072.0,64.0,0.0,5298.0,0.0,0.0,12102.0,0.0,0.0,0.0,mean,0.745767545363966,0.9967194767715898,1.0,4.759529166732253e-06,-1.524112596862012,11.0,1.0,2.5313155292563594,0.2845417325472163,flocking_mean,flocking_mean,msg_drop,0.7,3,0
flocking,40,60,ring_plus,-3.8332183420193785e-07,3.8332183420193785e-07,0.0,0.70062893081761,0.0,0.0,19080.0,5712.0,0.2993710691823899,0.7006289308176101,365568.0,64.0,0.0,5712.0,0.0,0.0,13368.0,0.0,0.0,0.0,mean,0.745463733460561,0.9945694210114946,1.0,3.4233974788865014e-06,-1.3073211117736496,10.0,1.0,2.8450314110379797,0.4606947066648911,flocking_mean,flocking_mean,msg_drop,0.7,4,0
flocking,40,60,ring_plus,-4.887200399743534e-07,4.887200399743534e-07,0.0,0.6985576923076923,0.0,0.0,18720.0,5643.0,0.3014423076923077,0.6985576923076924,361152.0,64.0,0.0,5643.0,0.0,0.0,13077.0,0.0,0.0,0.0,mean,0.745636906005996,0.9922277141249843,1.0,4.6257553506191445e-06,-1.4403109380203583,11.0,1.0,2.563412626110077,0.3149158336160898,flocking_mean,flocking_mean,msg_drop,0.7,5,0
flocking,40,60,ring_plus,-1.0046812424573594e-07,1.0046812424573594e-07,0.0,0.7026408450704226,0.0,0.0,17040.0,5067.0,0.2973591549295775,0.7026408450704225,324288.0,64.0,0.0,5067.0,0.0,0.0,11973.0,0.0,0.0,0.0,mean,0.7257390918895753,0.9956481814790912,1.0,9.339048646195054e-07,-1.0098572260753516,11.0,1.0,2.2353075819543733,0.17665115045107227,flocking_mean,flocking_mean,msg_drop,0.7,6,0
flocking,40,60,ring_plus,-5.056035852382929e-07,5.056035852382929e-07,0.0,0.6926535087719298,0.0,0.0,18240.0,5606.0,0.3073464912280702,0.6926535087719299,358784.0,64.0,0.0,5606.0,0.0,0.0,12634.0,0.0,0.0,0.0,mean,0.7456257077407153,0.9974953160718463,1.0,3.7031100999179924e-06,-1.3071567619819724,11.0,1.0,2.088773022936588,0.21152049336770756,flocking_mean,flocking_mean,msg_drop,0.7,7,0
flocking,40,60,ring_plus,-2.8101046005190637e-06,2.8101046005190637e-06,0.0,0.7029279279279279,0.0,0.0,17760.0,5276.0,0.2970720720720721,0.7029279279279279,337664.0,64.0,0.0,5276.0,0.0,0.0,12484.0,0.0,0.0,0.0,mean,0.7732216441529853,0.9915548090428855,1.0,1.9009257945792273e-05,-1.2712771773353246,11.0,1.0,2.234234449997726,0.2745742999580153,flocking_mean,flocking_mean,msg_drop,0.7,8,0
flocking,40,60,ring_plus,-1.2512137323991687e-07,1.2512137323991687e-07,0.0,0.7039319248826291,0.0,0.0,17040.0,5045.0,0.2960680751173709,0.7039319248826291,322880.0,64.0,0.0,5045.0,0.0,0.0,11995.0,0.0,0.0,0.0,mean,0.7206774050060765,0.9962786965191147,1.0,9.826304239206887e-07,-1.290257055928562,12.0,1.0,2.140351993937301,0.18297710264881153,flocking_mean,flocking_mean,msg_drop,0.7,9,0
