benchmark,n_agents,steps,topology,return,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
formation,12,80,ring_plus,-4.457450400406028e-06,4.457450400406028e-06,0.0,0.7035326086956522,0.0,0.0,3680.0,1091.0,0.29646739130434785,0.7035326086956522,69824.0,64.0,0.0,1091.0,0.0,0.0,2589.0,0.0,0.0,0.0,mean,0.8223873306516759,0.9751221601181963,0.8875,1.5800565804448762e-05,-1.6441112200604124,11.0,1.0,0.9453557583526553,0.03524379631704848,formation_mean,formation_mean,msg_drop,0.7,3,0
formation,12,80,ring_plus,-0.0012296049671665222,0.0012296049671665222,0.0,0.7,0.0,0.0,3200.0,960.0,0.3,0.7,61440.0,64.0,0.0,960.0,0.0,0.0,2240.0,0.0,0.0,0.0,mean,0.8995603580253969,0.9664327040792425,0.775,0.004044745857667081,-0.8573411983838959,18.0,1.0,0.5753969263128755,0.020809120539676085,formation_mean,formation_mean,msg_drop,0.7,4,0
formation,12,80,ring_plus,-0.0004703953910049433,0.0004703953910049433,0.0,0.7003125,0.0,0.0,3200.0,959.0,0.2996875,0.7003125,61376.0,64.0,0.0,959.0,0.0,0.0,2241.0,0.0,0.0,0.0,mean,0.891540004220397,0.9512048861472748,0.825,0.0016824116963084616,-0.43943877118416486,17.0,1.0,0.5614766815680613,0.03197499250556962,formation_mean,formation_mean,msg_drop,0.7,5,0
formation,12,80,ring_plus,-0.0017380149790128697,0.0017380149790128697,0.0,0.6996710526315789,0.0,0.0,3040.0,913.0,0.30032894736842103,0.699671052631579,58432.0,64.0,0.0,913.0,0.0,0.0,2127.0,0.0,0.0,0.0,mean,0.8909645172569874,0.9670181421782181,0.825,0.003980433305556547,-0.9143398130461972,20.0,1.0,0.582300940737028,0.014939064474773379,formation_mean,formation_mean,msg_drop,0.7,6,0
formation,12,80,ring_plus,-1.4798639736738814e-10,1.4798639736738814e-10,0.0,0.6925925925925925,0.0,0.0,4320.0,1328.0,0.3074074074074074,0.6925925925925926,84992.0,64.0,0.0,1328.0,0.0,0.0,2992.0,0.0,0.0,0.0,mean,0.723232294541622,0.9950794216909628,0.9625,1.4256664236074052e-09,-0.7341167357472156,9.0,1.0,1.492696948605229,0.16411381261164035,formation_mean,formation_mean,msg_drop,0.7,7,0
formation,12,80,ring_plus,-0.00012605061698302153,0.00012605061698302153,0.0,0.7082236842105263,0.0,0.0,3040.0,887.0,0.29177631578947366,0.7082236842105263,56768.0,64.0,0.0,887.0,0.0,0.0,2153.0,0.0,0.0,0.0,mean,0.8772492548877489,0.9571526771507739,0.85,0.00039658955945540803,-0.7234659829169956,12.0,1.0,0.7074975877589688,0.02053817295256848,formation_mean,formation_mean,msg_drop,0.7,8,0
formation,12,80,ring_plus,-3.5201214555428326e-05,3.5201214555428326e-05,0.0,0.7078125,0.0,0.0,3200.0,935.0,0.2921875,0.7078125,59840.0,64.0,0.0,935.0,0.0,0.0,2265.0,0.0,0.0,0.0,mean,0.8508115848383612,0.951899660540801,0.825,7.677935903024894e-05,-0.9815809165002406,11.0,1.0,0.7373428196879402,0.028193482998452358,formation_mean,formation_mean,msg_drop,0.7,9,0
formation,12,80,ring_plus,-81.17112349346426,81.17112349346426,0.0,1.0,0.0,0.0,3040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,81.17112349346426,0.0,,0.0,0.8374775018117306,0.0,formation_mean,formation_mean,msg_drop,1.0,0,0
formation,12,80,ring_plus,-91.856449306647,91.856449306647,0.0,1.0,0.0,0.0,3680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,91.856449306647,0.0,,0.0,1.2149803804563146,0.0,formation_mean,formation_mean,msg_drop,1.0,1,0
formation,12,80,ring_plus,-100.70304637395195,100.70304637395195,0.0,1.0,0.0,0.0,3200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,100.70304637395195,0.0,,0.0,0.7804913528911942,0.0,formation_mean,formation_mean,msg_drop,1.0,2,0
formation,12,80,ring_plus,-131.52890206228338,131.52890206228338,0.0,1.0,0.0,0.0,3680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,131.52890206228338,0.0,,0.0,0.9453557583526553,0.0,formation_mean,formation_mean,msg_drop,1.0,3,0
formation,12,80,ring_plus,-68.58852547567884,68.58852547567884,0.0,1.0,0.0,0.0,3200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,68.58852547567884,0.0,,0.0,0.5753969263128755,0.0,formation_mean,formation_mean,msg_drop,1.0,4,0
formation,12,80,ring_plus,-35.155572090124195,35.155572090124195,0.0,1.0,0.0,0.0,3200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,35.155572090124195,0.0,,0.0,0.5614766815680613,0.0,formation_mean,formation_mean,msg_drop,1.0,5,0
formation,12,80,ring_plus,-73.14892305867477,73.14892305867477,0.0,1.0,0.0,0.0,3040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,73.14892305867477,0.0,,0.0,0.582300940737028,0.0,formation_mean,formation_mean,msg_drop,1.0,6,0
formation,12,80,ring_plus,-58.72933885992523,58.72933885992523,0.0,1.0,0.0,0.0,4320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,58.72933885992523,0.0,,0.0,1.492696948605229,0.0,formation_mean,formation_mean,msg_drop,1.0,7,0
formation,12,80,ring_plus,-57.87740468397663,57.87740468397663,0.0,1.0,0.0,0.0,3040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,57.87740468397663,0.0,,0.0,0.7074975877589688,0.0,formation_mean,formation_mean,msg_drop,1.0,8,0
formation,12,80,ring_plus,-78.52650852123381,78.52650852123381,0.0,1.0,0.0,0.0,3200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,78.52650852123381,0.0,,0.0,0.7373428196879402,0.0,formation_mean,formation_mean,msg_drop,1.0,9,0
