return,steps,comm_mse,comm_zero_frac,comm_age_mean,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,benchmark,algo,n_agents,task,task_name,family,value,seed,episode
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,2,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,3,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,4,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,5,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,6,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,7,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,8,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,9,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,0,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,1,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,2,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,3,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,4,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,5,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,6,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,7,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,8,0
-2823.8439903259277,24.0,7.13438174620233e-05,0.04,1.0,48.0,48.0,1.0,0.0,3072.0,64.0,wntr,random,2,wntr_random,wntr_random,bandwidth,8.0,9,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,0,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,1,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,2,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,3,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,4,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,5,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,6,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,7,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,8,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,bandwidth,0.0,9,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,0,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,1,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,2,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,3,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,4,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,5,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,6,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,7,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,8,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.0,9,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,0,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,1,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,2,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,3,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,4,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,5,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,6,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,7,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,8,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.01,9,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,0,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,1,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,2,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,3,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,4,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,5,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,6,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,7,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,8,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.05,9,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,0,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,1,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,2,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,3,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,4,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,5,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,6,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,7,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,8,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.1,9,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,0,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,1,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,2,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,3,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,4,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,5,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,6,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,7,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,8,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,crash,0.2,9,0
